x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
31,0,154227,0,9,0,1,0,0,0,0,0,43,0,1
37,0,105044,1,10,0,2,0,0,0,0,0,42,0,1
43,0,35910,1,10,0,4,0,0,0,0,0,43,0,1
23,0,189203,0,9,1,4,1,0,0,0,0,40,0,0
41,0,116493,0,9,2,1,1,0,0,13550,0,44,0,1
42,2,19700,2,13,0,0,4,0,1,0,0,50,0,1
26,0,48718,7,6,1,3,1,0,1,2907,0,40,0,0
45,0,106113,1,10,0,2,0,0,0,0,0,40,0,1
25,0,256263,6,12,0,4,0,0,0,0,0,40,0,0
33,3,202498,8,4,3,7,1,0,0,0,0,40,17,0
38,0,120074,2,13,0,6,0,0,0,0,0,50,0,1
28,0,122922,0,9,1,2,1,0,1,0,0,50,0,0
68,1,116903,4,11,0,0,0,0,0,0,2149,40,0,0
42,2,222596,0,9,0,1,0,0,0,0,0,40,0,1
35,0,107302,3,14,0,4,0,0,0,0,0,40,8,0
36,0,156400,1,10,2,3,3,0,1,0,0,40,0,0
33,0,53373,0,9,0,1,0,0,0,0,0,35,0,0
22,0,58916,1,10,1,3,1,0,1,0,0,30,0,0
45,2,167159,2,13,0,12,0,0,0,0,0,50,0,1
24,0,283806,1,10,1,5,1,0,1,0,0,40,0,0
57,0,140426,14,2,5,5,1,0,0,0,0,35,2,0
36,2,61778,0,9,0,0,0,0,0,15024,0,40,0,1
41,0,33310,0,9,1,3,1,0,1,0,0,40,0,0
26,1,202560,1,10,1,0,2,0,1,0,0,35,0,0
25,1,60828,1,10,1,10,2,0,1,0,0,50,0,0
53,4,153486,1,10,0,10,0,0,0,0,0,50,0,0
28,2,167536,6,12,4,0,3,0,0,0,0,40,0,0
30,2,370990,3,14,1,0,1,0,1,0,0,40,0,0
38,1,198867,5,7,0,1,0,0,0,0,0,40,0,0
37,2,174924,1,10,2,12,3,0,0,0,0,48,4,0
30,0,175856,3,14,0,0,0,0,0,0,0,38,0,0
41,0,169628,0,9,0,6,4,1,1,0,0,40,2,0
29,3,125159,1,10,1,7,1,1,0,0,0,36,2,0
31,0,220690,1,10,2,1,1,0,0,0,0,80,0,0
36,0,160035,0,9,0,1,0,0,0,3908,0,55,0,0
59,1,116878,0,9,0,2,0,0,0,0,0,60,28,0
33,1,134737,0,9,0,1,0,0,0,0,0,35,0,0
29,0,81648,0,9,0,4,0,0,0,0,1887,55,0,1
49,4,122177,1,10,0,6,0,0,0,0,0,40,0,1
50,6,69614,7,6,3,1,1,0,0,0,0,56,0,0
33,0,112115,2,13,0,2,0,0,0,0,1902,45,0,1
28,0,299422,8,4,0,9,0,0,0,0,0,40,1,0
81,3,162882,0,9,2,7,1,0,1,0,0,35,0,0
24,0,112854,1,10,1,11,1,0,1,0,0,16,0,0
32,1,33417,1,10,0,1,0,0,0,0,0,50,0,0
47,6,224559,0,9,0,8,0,1,0,0,0,40,0,1
44,3,468706,0,9,0,7,0,1,0,0,0,40,0,0
24,0,357028,1,10,1,2,2,0,0,0,0,40,0,0
37,2,51158,1,10,0,11,4,0,1,7298,0,36,0,1
51,0,186303,2,13,0,4,0,0,0,0,0,40,0,1
52,0,127749,0,9,0,8,0,0,0,0,0,50,0,0
22,0,291386,1,10,1,3,1,0,1,0,0,40,0,0
28,0,138054,6,12,1,5,1,4,0,0,0,40,0,0
47,1,174533,1,10,0,1,0,0,0,0,0,40,0,0
43,0,200835,0,9,0,1,0,0,0,0,0,40,0,0
25,0,108658,0,9,1,2,1,0,0,0,0,45,0,0
43,0,180985,1,10,0,8,0,0,0,0,0,60,0,1
25,0,34803,2,13,1,2,2,0,1,0,0,20,0,0
59,0,75867,3,14,0,0,0,0,0,0,0,60,0,0
29,0,156819,6,12,2,0,3,0,1,0,0,35,0,0
30,0,61272,10,5,0,6,4,0,1,0,0,40,24,0
24,0,39827,1,10,0,6,4,4,1,0,0,40,6,0
38,0,130007,2,13,1,5,1,0,0,0,0,40,0,0
37,1,80324,0,9,0,2,0,0,0,0,0,60,0,1
26,0,322614,15,1,5,6,1,0,0,0,1719,40,1,0
30,0,140869,0,9,1,5,3,0,1,0,0,40,0,0
73,2,181902,3,14,0,0,0,0,0,0,0,10,19,1
30,0,287908,0,9,0,6,0,1,0,0,0,40,0,0
33,0,309630,0,9,0,5,0,0,0,0,0,40,0,0
46,0,28225,1,10,0,8,0,0,0,0,0,58,0,0
40,3,428584,0,9,0,7,4,1,1,3464,0,20,0,0
18,0,39222,5,7,1,5,2,0,0,0,0,40,0,0
35,0,359131,2,13,0,0,4,0,1,7298,0,8,2,1
22,0,122272,0,9,1,3,2,0,1,0,0,40,0,0
50,5,198400,0,9,0,4,0,1,0,0,0,60,0,0
62,3,73091,8,4,4,7,1,1,0,0,0,40,0,0
39,5,283338,2,13,0,2,0,0,0,7298,0,40,0,1
22,0,208946,1,10,1,4,2,0,0,0,0,40,0,0
33,0,348416,0,9,1,3,3,1,1,0,0,40,0,0
31,0,379046,0,9,1,9,2,2,1,0,0,40,16,0
29,0,183887,2,13,1,3,2,0,0,0,0,40,0,0
38,1,127961,1,10,0,6,0,0,0,0,0,45,0,1
24,0,211129,2,13,1,4,2,0,1,0,0,35,0,0
29,2,187649,0,9,3,12,5,0,1,0,0,40,0,0
49,6,94754,3,14,0,3,0,0,0,0,0,40,0,1
33,0,231826,8,4,0,6,0,0,0,0,0,40,1,0
28,0,142764,0,9,1,6,1,0,0,0,0,48,0,0
22,0,126822,2,13,1,3,2,0,1,0,0,60,0,0
37,0,188069,0,9,0,6,0,0,0,0,0,40,0,0
30,0,284395,0,9,0,1,0,0,0,0,0,50,0,0
49,0,31267,8,4,0,1,0,0,0,0,0,40,0,0
29,0,161444,0,9,0,2,0,0,0,0,0,40,20,0
25,0,144483,0,9,3,2,3,0,1,0,0,40,0,0
36,0,133655,0,9,5,3,3,0,1,0,0,40,0,0
36,4,112074,12,16,1,0,1,0,0,0,0,45,0,0
21,0,249727,0,9,1,5,2,0,0,0,0,22,0,0
18,0,165754,1,10,1,5,2,0,1,0,0,30,0,0
30,2,172822,4,11,1,12,1,0,0,0,0,40,0,0
44,0,288433,1,10,1,3,2,1,1,0,0,40,0,0
40,0,33331,1,10,0,8,0,0,0,0,0,50,0,0
43,0,168071,0,9,0,2,0,0,0,0,0,44,0,0
45,0,207277,2,13,0,2,0,0,0,0,0,50,0,1
29,0,130620,1,10,5,4,2,2,1,0,0,26,8,0
40,0,136244,1,10,0,3,4,0,1,0,0,40,0,0
43,0,972354,1,10,0,5,0,0,0,0,0,48,0,0
20,0,245297,1,10,1,5,1,0,1,0,0,20,0,0
32,4,71151,2,13,0,11,0,0,0,0,0,20,0,0
19,0,118352,1,10,1,5,2,0,1,0,0,16,0,0
21,0,117210,0,9,1,6,2,0,0,0,0,40,0,0
23,0,120068,4,11,0,9,0,0,0,0,0,40,0,0
24,0,48343,5,7,1,5,1,1,1,0,0,40,0,0
52,0,84451,4,11,2,5,1,0,0,0,0,32,0,0
51,3,76437,1,10,2,7,3,0,1,0,0,40,0,0
19,0,281704,1,10,1,5,1,0,0,0,0,35,0,0
54,0,123011,1,10,0,4,0,0,0,0,0,45,0,1
50,0,104729,0,9,2,6,5,0,1,0,0,48,0,0
29,0,110134,1,10,2,6,1,0,0,0,0,40,0,0
17,0,186067,7,6,1,11,2,0,0,0,0,10,0,0
47,0,214702,0,9,2,5,3,0,1,0,0,37,6,0
46,0,384795,2,13,2,0,3,1,1,0,0,32,0,0
30,0,175931,1,10,0,9,0,0,0,0,0,44,0,0
58,0,366324,1,10,0,5,4,0,1,0,0,30,0,0
48,0,118717,2,13,2,0,1,1,1,0,0,40,0,0
23,0,219835,1,10,1,12,2,0,0,0,0,40,1,0
23,0,176486,4,11,1,3,2,0,1,0,0,36,0,0
45,0,273435,0,9,0,1,0,0,0,0,0,40,0,0
20,0,182661,1,10,1,4,2,1,0,0,0,20,0,0
26,0,212304,8,4,1,6,2,0,0,0,0,48,0,0
50,2,133963,2,13,1,0,2,0,1,0,0,40,0,1
49,0,165152,0,9,0,4,0,0,0,0,0,48,0,1
26,0,274724,1,10,1,5,5,0,0,0,0,40,25,0
47,0,196707,9,15,2,3,1,0,0,0,0,40,0,0
31,0,213002,11,8,1,4,1,0,0,4650,0,50,0,0
19,3,26620,1,10,1,7,2,0,1,0,0,40,0,0
23,0,361481,7,6,0,5,0,0,0,0,0,40,2,0
35,0,148581,0,9,0,1,0,0,0,0,1740,40,0,0
46,0,459189,1,10,0,1,0,0,0,0,1902,50,0,1
28,1,214689,5,7,1,1,1,0,0,0,0,40,0,0
58,0,289364,1,10,0,2,0,0,0,7688,0,45,0,1
21,0,174907,0,9,1,3,2,0,1,0,0,40,0,0
50,1,348099,7,6,2,4,1,0,1,0,0,50,0,0
30,3,104965,10,5,1,7,1,0,1,0,0,30,0,0
31,0,31600,2,13,1,0,1,0,1,0,0,40,0,0
31,1,286282,2,13,0,3,4,0,1,0,0,20,0,0
35,1,181705,0,9,0,1,0,0,0,3103,0,40,0,1
33,0,238912,12,16,0,0,0,0,0,0,0,60,0,1
34,0,134737,3,14,0,0,0,0,0,7688,0,55,0,1
67,3,157403,9,15,0,7,0,0,0,6418,0,10,0,1
37,0,197429,0,9,0,9,0,0,0,0,0,45,0,1
48,0,47343,3,14,0,0,0,0,0,0,0,40,0,1
34,6,67083,2,13,1,2,3,2,0,1471,0,40,33,0
24,0,249957,1,10,1,2,2,0,0,0,0,40,0,0
55,0,175942,0,9,2,13,1,0,1,0,0,40,27,0
50,0,192982,0,9,0,11,0,0,0,0,1848,40,0,1
40,0,209547,2,13,0,4,0,0,0,0,1977,60,0,1
33,0,142675,2,13,1,9,1,0,0,0,0,30,0,0
51,6,190333,1,10,0,1,0,0,0,0,0,40,0,0
30,0,196396,1,10,1,6,1,0,0,0,0,40,0,0
41,0,166740,0,9,0,6,0,0,0,0,0,40,0,0
47,2,174533,4,11,0,2,0,0,0,0,0,40,0,1
27,0,210867,8,4,1,10,2,0,0,0,0,50,2,0
37,0,118486,2,13,3,0,3,0,1,4934,0,32,0,1
40,0,144067,4,11,0,1,0,0,0,0,0,40,0,0
36,0,106964,0,9,0,6,0,0,0,0,0,40,0,0
37,0,178136,0,9,0,6,0,1,0,0,0,40,0,0
38,0,196554,9,15,3,0,1,0,0,0,0,35,0,1
40,1,403550,1,10,0,1,0,0,0,0,0,50,0,0
35,0,498216,2,13,2,2,3,0,1,0,0,40,0,0
47,1,192755,0,9,0,6,4,0,1,0,0,20,0,1
20,3,53738,1,10,1,7,2,0,0,0,0,60,0,0
33,0,156192,3,14,0,0,0,0,0,0,0,45,0,1
45,0,189802,1,10,2,3,1,0,1,0,0,40,0,0
66,3,213149,1,10,0,7,0,0,0,0,1825,40,0,1
35,1,179171,0,9,1,4,3,1,1,0,0,38,4,0
32,0,77634,5,7,0,3,0,0,0,0,0,45,0,0
23,0,189830,1,10,0,5,0,1,0,0,0,50,0,0
19,0,127190,0,9,1,5,2,0,1,0,0,15,0,0
44,3,174147,1,10,0,7,0,0,0,0,0,40,0,0
20,0,138107,0,9,1,9,2,1,0,0,0,35,0,0
44,5,269733,2,13,0,4,0,0,0,0,0,30,0,0
41,4,227734,0,9,0,3,0,0,0,3464,0,40,0,0
19,0,318822,1,10,1,3,5,0,1,0,0,40,0,0
48,0,48885,0,9,2,5,1,0,1,0,0,35,0,0
45,0,205424,1,10,0,4,0,0,0,0,0,65,0,1
40,0,173858,8,4,0,5,0,2,0,0,0,42,33,0
34,0,202450,0,9,0,1,0,0,0,0,0,55,0,1
20,0,154779,1,10,1,4,5,4,1,0,0,40,0,0
33,0,180551,1,10,3,3,3,0,1,0,0,40,0,0
30,0,177522,0,9,0,3,2,0,1,0,0,20,0,0
23,0,277328,1,10,1,9,2,0,0,0,0,32,9,0
34,0,112584,7,6,2,5,3,0,1,0,0,38,0,0
48,4,85384,1,10,0,1,0,0,0,0,0,40,0,1
32,3,123971,5,7,2,7,1,0,1,0,0,49,0,0
42,0,69019,1,10,0,1,0,1,0,0,0,40,0,1
22,0,112847,0,9,1,3,2,2,0,0,0,40,0,0
60,1,52900,0,9,0,1,0,0,0,0,0,42,0,1
42,0,37937,2,13,0,2,0,0,0,0,0,55,0,1
45,0,59380,2,13,3,2,1,0,1,0,0,55,0,0
47,0,114770,0,9,2,5,2,0,1,0,0,32,0,0
29,0,216481,3,14,0,2,4,0,1,0,0,40,0,1
34,0,176469,2,13,1,4,1,0,0,0,0,38,0,0
34,0,176831,2,13,2,0,3,0,1,0,0,40,0,1
39,6,410034,0,9,0,3,0,0,0,0,0,40,0,0
29,0,93662,1,10,2,0,3,0,1,0,0,24,0,0
42,5,144236,1,10,1,4,1,0,0,0,0,60,0,0
48,0,240917,5,7,3,5,1,1,1,0,0,35,0,0
53,0,608184,2,13,0,2,0,1,0,0,1902,40,0,1
51,0,243361,1,10,4,3,3,0,1,0,0,45,0,0
44,1,35166,2,13,0,10,0,0,0,0,0,90,0,0
46,5,182655,4,11,0,2,0,0,0,0,0,60,0,1
51,0,142717,12,16,2,1,1,0,1,4787,0,60,0,1
32,0,272944,1,10,1,1,1,0,1,0,0,40,0,0
22,3,219233,0,9,1,7,2,1,0,0,1602,30,0,0
24,0,228686,1,10,1,5,1,0,0,0,0,45,0,0
33,0,236818,4,11,1,0,3,1,1,0,0,26,0,0
47,1,117865,0,9,6,1,0,0,0,0,0,90,0,0
64,1,106538,3,14,2,0,1,0,0,0,0,50,0,0
62,0,153891,2,13,0,2,0,0,0,0,0,50,0,1
52,0,190909,0,9,0,2,0,0,0,0,0,40,0,1
39,0,191002,0,9,1,4,1,0,1,0,0,40,19,0
42,0,89073,0,9,0,0,0,0,0,0,0,48,0,0
38,6,238342,2,13,0,4,0,0,0,7688,0,42,0,1
55,0,259532,8,4,0,8,0,0,0,0,0,50,0,0
29,3,189282,0,9,0,7,1,0,1,0,0,27,0,0
42,0,132481,6,12,2,0,1,0,1,0,0,24,0,0
30,0,205659,6,12,0,2,4,0,1,0,0,50,35,1
32,0,182323,10,5,0,1,0,0,0,0,0,40,0,0
36,3,216256,0,9,0,7,0,0,0,3464,0,30,0,0
50,6,166419,5,7,1,4,1,1,1,3674,0,40,0,0
27,0,152246,0,9,1,6,2,2,0,0,0,40,3,0
47,0,155659,0,9,0,2,0,0,0,0,0,60,0,0
33,0,155198,10,5,2,6,1,0,0,0,0,35,0,0
48,1,100931,1,10,1,3,1,0,0,0,0,40,0,0
23,0,162945,8,4,1,5,2,0,0,0,0,35,0,0
31,6,334346,2,13,0,2,0,0,0,0,0,40,0,1
26,0,181597,1,10,0,6,0,1,0,0,0,40,0,0
61,1,133969,0,9,0,4,0,2,0,0,0,63,12,0
50,0,210217,2,13,2,4,3,1,0,0,0,40,0,0
49,0,169711,4,11,0,0,0,0,0,0,0,40,4,1
57,3,300104,13,3,0,7,0,0,0,7298,0,84,0,1
19,0,271521,0,9,1,5,5,2,0,0,0,24,0,0
18,0,51255,5,7,1,9,2,0,0,0,0,15,0,0
44,1,26669,6,12,0,5,4,0,1,0,0,99,0,0
54,0,194580,4,11,0,4,0,0,0,0,0,50,0,0
35,4,177974,0,9,0,12,0,0,0,0,0,40,0,1
27,4,315640,3,14,1,0,1,2,0,0,0,20,13,0
50,5,136913,0,9,0,10,0,0,0,0,0,50,0,0
43,4,230961,0,9,0,1,0,0,0,0,0,40,0,0
28,0,167062,1,10,2,3,3,0,0,0,0,40,0,0
47,0,120131,0,9,0,2,0,0,0,0,0,40,0,0
21,0,243368,15,1,1,10,1,0,0,0,0,50,1,0
30,0,171876,9,15,1,0,1,0,1,0,0,45,0,0
19,0,136866,0,9,1,1,2,0,0,0,0,45,0,0
40,0,316820,1,10,0,5,0,0,0,0,1485,40,0,0
55,0,185459,3,14,0,4,0,0,0,0,0,50,0,1
67,3,81761,0,9,2,7,2,0,0,0,0,20,0,0
31,0,43716,4,11,2,6,3,0,0,0,0,43,0,0
30,0,220939,4,11,2,2,1,0,0,0,0,40,0,0
54,3,148657,15,1,0,7,4,0,1,0,0,40,1,0
51,6,40808,2,13,1,0,1,3,1,0,0,43,0,0
34,0,183473,0,9,2,8,2,0,1,0,0,40,0,0
59,0,108496,3,14,0,2,0,0,0,0,0,45,0,1
50,0,204838,0,9,2,2,3,0,1,0,0,38,0,0
29,0,132686,0,9,2,6,3,0,0,0,0,40,0,0
17,4,117906,7,6,1,10,2,0,0,0,0,40,0,0
24,0,304386,0,9,1,5,2,0,1,0,0,30,0,0
52,3,248113,15,1,5,7,5,0,0,0,0,40,1,0
39,0,165215,3,14,0,0,4,0,1,0,1902,18,0,1
18,3,215463,11,8,1,7,2,0,1,0,0,25,0,0
32,0,259719,1,10,2,9,3,1,0,0,0,40,25,0
25,3,35829,1,10,2,7,3,0,1,0,0,50,0,0
34,0,248795,0,9,1,6,1,0,1,0,0,45,0,0
44,1,124692,0,9,0,0,0,0,0,0,1902,40,0,1
37,2,128054,1,10,2,3,3,0,1,0,0,40,0,0
39,0,179731,3,14,0,2,4,0,1,0,2415,65,0,1
32,5,113543,9,15,0,0,0,0,0,0,0,40,0,1
23,0,252153,1,10,1,5,1,0,1,0,0,28,0,0
45,6,45891,1,10,2,3,3,0,0,0,0,42,0,0
30,0,112263,5,7,2,9,2,0,0,0,0,40,0,0
20,0,47791,11,8,2,5,1,0,1,0,0,10,0,0
41,0,202980,0,9,0,1,0,0,0,0,0,4,26,0
21,0,34918,0,9,1,4,2,0,1,0,0,30,0,0
48,0,91251,8,4,0,5,0,2,0,0,0,30,13,0
31,0,132996,0,9,0,0,0,0,0,5178,0,45,0,1
34,0,306215,4,11,1,9,1,1,0,0,0,40,0,0
25,0,203570,0,9,3,5,3,1,0,0,0,40,0,0
41,1,355918,2,13,3,1,1,0,0,0,0,35,0,0
35,1,198841,9,15,0,0,0,0,0,0,0,50,0,1
42,0,282964,2,13,2,2,3,0,1,0,0,40,0,0
34,1,312197,0,9,0,8,0,0,0,0,0,75,1,1
44,0,98779,7,6,0,6,0,0,0,4386,0,60,0,0
32,0,200246,2,13,0,2,0,0,0,0,0,40,0,1
25,0,182771,1,10,1,4,2,2,0,0,0,40,0,0
23,0,199908,5,7,0,8,0,0,0,0,0,50,0,0
36,0,172104,9,15,1,0,1,4,0,0,0,40,8,1
53,1,35295,2,13,1,4,3,0,0,0,0,60,0,1
27,0,216858,12,16,1,0,1,0,0,0,0,52,0,0
27,0,332187,2,13,1,3,1,0,1,0,0,65,0,0
57,0,255109,0,9,1,2,1,0,1,0,0,45,0,0
17,0,111332,5,7,1,4,2,0,1,0,0,20,0,0
59,2,238431,0,9,2,3,3,0,1,0,0,38,0,0
34,0,131552,0,9,1,5,2,0,1,0,0,40,0,0
30,0,110239,7,6,0,8,0,0,0,0,0,55,0,0
31,4,255830,6,12,1,3,2,1,1,0,0,45,0,0
18,3,175648,5,7,1,7,2,0,0,0,0,40,0,0
23,0,82998,1,10,1,4,1,0,0,0,0,30,0,0
19,0,164320,0,9,1,8,2,0,0,0,0,40,0,0
20,1,263498,4,11,1,10,2,0,0,0,0,40,0,0
52,1,162381,0,9,2,4,1,0,0,0,0,40,0,0
39,2,229651,2,13,0,0,0,0,0,0,0,50,0,1
27,0,357348,0,9,3,5,3,0,1,0,0,50,0,0
19,0,269657,1,10,1,4,1,0,1,0,0,35,0,0
38,2,82880,2,13,0,0,4,0,1,0,0,15,0,0
19,0,389755,0,9,1,9,2,0,0,0,0,16,0,0
34,0,195136,2,13,0,0,4,0,1,0,1887,40,0,1
41,0,207685,0,9,0,8,0,0,0,0,0,45,2,0
23,0,222925,0,9,0,6,2,0,1,2105,0,40,0,0
24,3,196388,6,12,1,7,1,0,0,0,0,12,0,0
24,0,50341,2,13,1,3,1,0,1,0,0,40,0,0
22,0,214134,7,6,1,8,1,3,0,0,0,84,0,0
45,0,114032,9,15,0,0,0,0,0,0,0,60,0,1
45,0,192053,0,9,0,2,0,0,0,0,0,60,0,1
48,0,240231,2,13,0,2,0,2,0,0,0,40,18,1
42,0,44402,2,13,0,4,0,0,0,0,0,60,0,0
35,1,191503,1,10,0,4,0,0,0,0,0,50,0,0
32,0,163530,0,9,2,5,3,3,1,0,0,40,0,0
51,2,136823,0,9,0,2,4,0,1,0,0,32,0,0
59,0,121912,1,10,0,2,0,0,0,0,0,40,0,1
31,2,58624,0,9,1,8,2,0,0,0,0,40,0,0
27,2,74056,2,13,1,11,1,0,0,0,0,50,0,0
29,0,144259,2,13,0,9,0,1,0,4386,0,80,2,1
57,0,182028,6,12,4,3,1,0,1,0,0,35,0,0
40,0,209040,0,9,1,5,1,0,0,0,0,40,0,0
31,0,206046,0,9,2,6,1,0,0,0,0,40,0,0
23,0,182494,8,4,1,6,2,0,0,0,0,40,0,0
42,0,185057,0,9,3,3,3,0,1,0,0,35,40,0
60,0,147473,0,9,0,4,0,0,0,0,0,40,0,0
53,2,221722,3,14,1,2,1,0,1,14344,0,50,0,1
20,3,388811,1,10,1,7,2,0,1,0,0,40,0,0
27,0,221912,0,9,1,9,2,0,0,0,0,40,0,0
31,0,48189,0,9,0,8,0,0,0,0,0,45,0,0
29,4,382272,2,13,1,1,1,0,0,0,0,40,0,0
22,0,48347,2,13,1,10,2,0,0,0,0,40,0,0
42,0,143046,2,13,1,0,1,0,1,0,1564,38,0,1
63,5,137940,9,15,0,0,0,0,0,15024,0,50,0,1
28,0,249571,0,9,0,4,0,0,0,0,0,40,0,0
79,0,121318,1,10,0,3,0,0,0,0,0,20,0,0
39,0,224531,0,9,0,1,0,0,0,7298,0,40,0,1
29,0,185019,11,8,1,5,1,4,0,0,0,40,0,0
60,0,27886,8,4,2,5,1,0,0,0,0,40,0,0
58,0,94741,11,8,0,5,4,0,1,0,0,24,0,0
20,0,107801,6,12,1,5,2,0,1,0,2205,18,0,0
44,0,191256,0,9,0,8,0,0,0,0,0,65,0,1
47,0,256866,0,9,0,8,0,0,0,0,0,48,0,0
59,0,197148,0,9,0,12,0,0,0,0,0,24,0,1
37,0,312271,3,14,2,2,1,0,0,0,0,65,0,0
21,0,118657,0,9,3,6,5,0,0,0,0,40,0,0
68,0,224338,4,11,4,2,1,0,1,0,0,40,0,0
43,0,242488,1,10,0,3,0,0,0,5013,0,40,0,0
23,3,234970,1,10,1,7,2,1,1,0,0,40,0,0
23,0,227915,0,9,1,1,3,0,1,0,0,33,0,0
40,2,105717,3,14,1,3,1,0,1,0,1876,35,0,0
45,1,160962,1,10,1,4,2,0,1,0,0,35,0,0
34,3,353881,4,11,0,7,0,0,0,3103,0,60,0,1
22,0,188950,1,10,1,11,2,0,0,0,0,40,0,0
38,0,201328,2,13,0,0,0,0,0,0,0,50,0,1
24,0,218678,1,10,1,4,1,0,0,0,0,49,0,0
23,0,184255,0,9,0,4,4,0,1,0,0,40,0,0
39,6,200968,1,10,0,3,5,0,0,0,0,45,0,1
26,0,102264,1,10,1,1,1,0,0,0,0,40,0,0
24,0,300584,0,9,1,9,3,0,0,0,0,40,0,0
22,0,208946,1,10,1,3,2,0,0,0,0,25,0,0
36,0,105021,2,13,0,0,0,0,0,0,0,55,0,0
20,0,124751,1,10,1,13,2,0,1,0,0,20,0,0
18,0,274057,5,7,1,5,2,1,0,0,0,8,0,0
38,0,132879,2,13,0,2,0,0,0,0,0,40,0,1
43,5,260960,2,13,2,10,1,0,0,0,0,35,0,0
56,0,208415,0,9,2,2,1,1,0,0,0,40,2,0
42,0,356934,3,14,0,2,0,0,0,0,0,40,0,1
35,0,154410,2,13,0,2,0,0,0,0,0,50,0,1
31,0,35378,1,10,2,3,1,0,1,0,0,45,0,0
73,0,301210,14,2,0,8,0,0,0,0,1735,20,0,0
32,0,73621,1,10,2,2,3,0,1,0,0,42,0,0
37,0,108140,3,14,0,2,0,0,0,15024,0,45,0,1
66,0,217198,0,9,0,9,0,0,0,0,0,10,0,0
22,0,157332,0,9,1,5,2,0,1,0,0,35,0,0
51,0,202956,4,11,0,4,0,0,0,0,0,40,0,0
31,0,173495,0,9,1,5,2,0,0,0,0,35,0,0
65,0,149811,0,9,2,3,3,0,1,0,2206,59,5,0
39,0,444219,0,9,0,1,4,1,1,0,0,45,0,0
48,0,125120,1,10,0,3,4,0,1,0,0,37,0,0
20,0,190429,1,10,1,5,1,0,1,0,0,40,0,0
28,3,190303,6,12,1,7,5,0,0,0,0,40,0,0
48,0,248164,2,13,0,4,0,0,0,4386,0,50,0,1
29,6,208534,9,15,0,0,0,0,0,0,0,80,0,0
36,1,343721,12,16,1,0,1,0,0,0,0,30,2,1
35,5,196373,2,13,0,2,0,0,0,0,0,45,0,1
31,0,433788,1,10,0,8,0,0,0,0,0,40,0,1
48,4,122086,0,9,0,12,0,0,0,0,0,40,0,0
36,0,137314,4,11,1,11,1,0,0,0,0,45,0,0
40,1,33068,0,9,0,10,0,0,0,0,0,50,0,0
57,0,210688,0,9,0,0,0,0,0,0,0,15,0,0
26,2,117833,2,13,1,0,1,0,1,4865,0,35,0,0
37,4,103474,0,9,1,5,2,0,1,0,0,40,0,0
65,0,115880,12,16,0,2,0,0,0,0,0,40,0,1
26,1,233933,7,6,1,0,1,0,1,0,0,32,0,0
42,0,52781,1,10,0,11,0,0,0,0,0,40,0,0
47,0,586657,3,14,0,2,0,0,0,0,0,40,18,1
62,0,113080,8,4,2,1,2,0,0,0,0,40,0,0
27,0,251905,4,11,1,2,2,0,0,0,0,50,0,0
76,1,225964,1,10,4,4,1,0,0,0,0,8,0,0
20,3,194096,1,10,1,7,2,0,1,0,0,40,0,0
29,0,263831,2,13,1,3,2,0,1,0,0,40,0,0
29,0,133136,11,8,0,8,0,0,0,0,0,40,0,1
32,0,121634,7,6,1,6,2,0,0,0,0,40,1,0
22,5,40767,1,10,0,1,0,0,0,0,0,40,0,0
30,6,355789,0,9,1,3,1,1,1,0,0,50,0,0
43,2,311914,1,10,2,3,1,0,1,0,0,40,0,0
23,0,91189,2,13,0,5,0,0,0,0,0,20,0,0
44,6,344060,9,15,0,0,0,0,0,0,0,40,0,1
41,0,113823,2,13,2,5,1,0,0,0,0,40,0,0
49,4,185800,3,14,2,0,3,1,1,7430,0,40,0,1
30,0,76107,0,9,1,8,1,0,0,0,0,45,0,1
23,0,117618,1,10,1,9,2,0,0,0,0,35,0,0
39,0,238008,0,9,4,3,2,0,1,0,0,40,0,0
32,0,136480,2,13,0,4,0,0,0,0,0,60,0,1
50,0,285200,1,10,0,1,0,0,0,0,1887,35,0,1
19,0,351040,1,10,1,3,2,0,1,0,0,40,6,0
35,0,1226583,2,13,0,4,0,0,0,0,0,52,0,1
23,0,195767,0,9,1,1,1,0,0,0,0,40,0,0
25,0,187540,1,10,1,1,1,0,0,0,0,40,0,0
40,0,79372,0,9,2,4,1,0,1,0,0,40,0,0
30,0,226665,2,13,0,2,0,1,0,0,0,42,0,1
52,0,213209,1,10,0,1,0,0,0,0,0,40,0,1
49,0,211005,1,10,0,6,0,1,0,0,0,60,0,0
24,0,96178,2,13,1,3,2,0,1,0,0,40,0,0
46,0,328216,2,13,0,2,0,0,0,15024,0,40,0,1
39,0,110713,2,13,0,4,0,0,0,0,0,50,0,1
45,1,225456,2,13,0,2,0,0,0,0,0,50,0,1
62,2,159908,2,13,0,3,4,0,1,0,1258,38,0,0
43,0,118308,2,13,0,0,0,0,0,0,1977,50,0,1
45,0,180309,1,10,2,6,3,0,1,0,0,40,0,0
62,1,39630,0,9,0,4,0,0,0,0,0,40,0,0
48,0,273828,13,3,1,9,1,0,0,0,0,40,1,0
56,0,172071,0,9,2,5,3,1,1,0,0,40,11,0
28,0,218887,0,9,1,10,3,0,1,0,0,35,0,0
23,0,664670,0,9,1,1,2,1,0,0,0,40,0,0
43,0,209149,0,9,2,5,1,0,1,0,0,35,0,0
